-0.361801,2.39456,0.551447,2
-0.645943,-0.88199,0.885506,4
0.662269,-0.0311523,-1.45397,3
2.92663,-1.26912,-0.0284063,0
-1.03963,0.621228,1.73916,5
-1.13036,-1.44878,-0.237475,4
-0.357498,2.3273,0.628564,2
0.214781,-1.76476,1.35376,1
0.574831,0.606803,1.03414,1
0.518909,0.179319,-1.87689,3
-1.51033,0.928815,0.423062,5
1.00335,-0.582664,1.23367,1
0.420796,-0.660908,1.25511,1
-1.13106,-1.54953,-0.0184752,4
0.228198,1.20812,0.135242,2
-1.71658,0.173162,0.850659,5
2.96519,-1.37048,-0.377217,0
-1.17249,-1.17969,-0.184781,4
-1.1693,-1.14606,-0.300786,4
1.25441,2.37736,-1.14435,2
0.469394,0.537496,-1.29804,3
-1.82952,-1.50467,-0.745675,4
-0.136217,0.988238,-2.31616,3
2.93592,-1.3029,-0.0929837,0
-1.97022,-0.864823,-0.0330748,4
0.514642,0.0785744,-1.60613,3
2.91127,-1.16821,-0.0150689,0
1.61696,-1.38987,1.12598,0
-0.628635,0.381899,-0.375237,3
-0.0972728,0.853248,-2.60072,3
-1.42243,0.222331,0.613979,5
1.87003,-1.06202,0.51296,0
-1.14055,0.448423,0.646357,5
-1.15681,-1.14622,-0.481555,4
-1.9649,-0.864689,-0.11052,4
0.398323,-0.55999,1.37159,1
-1.15072,-1.38135,-0.0822551,4
-0.376422,2.59594,0.345784,2
-1.96989,-0.898173,0.0313621,4
0.740186,0.400433,-1.32302,3
-0.324518,0.322485,-0.796089,3
-1.03319,0.688199,1.50696,5
-2.02074,0.524005,0.312055,5
2.94377,-1.5379,0.280439,0
0.784117,-0.953671,1.14405,1
2.94272,-1.26956,-0.260744,0
-0.89767,-0.995692,-0.420991,4
1.11328,0.385816,0.859784,1
0.69942,-0.166001,-1.71284,3
2.93559,-1.43728,0.190452,0
-1.05215,0.957124,1.22418,5
-0.934742,-0.632057,0.333565,4
-1.77165,0.979795,-0.0237452,5
1.79266,-1.01134,0.176251,0
-1.65226,-1.57324,0.443115,4
-1.16071,-1.28059,-0.146364,4
-0.661391,0.893112,-1.73836,3
-1.06034,0.890014,1.48207,5
-0.486574,0.479687,-1.3831,3
-1.93522,-1.13391,0.0175552,4
-1.9545,-0.999364,0.0180241,4
2.97699,-1.47138,-0.338987,0
2.922,-1.33623,0.177912,0
0.805628,-1.4947,1.01272,1
-1.16764,-0.895874,1.30408,4
-0.839741,-1.73535,0.273159,4
-1.70766,0.00528077,1.06952,5
2.93166,-1.40365,0.177584,0
2.1423,-0.601067,0.197792,0
2.15372,-0.668341,0.171774,0
-1.17217,-1.21304,-0.120345,4
-1.44892,0.692906,0.0220268,5
-1.08249,1.12531,1.31511,5
-1.917,-1.5033,0.519522,4
-0.505193,-1.69092,-1.56531,4
-1.17629,-0.959371,-0.0736886,4
-0.63451,-0.949265,0.8593,4
-0.890134,-1.02961,-0.459879,4
-1.72661,0.274205,0.786551,5
-0.345719,-1.06875,-1.03815,4
0.729462,0.568457,-1.516,3
0.340511,2.4656,1.33612,2
-1.96203,-0.797713,-0.290961,4
-0.719017,0.535562,1.3985,5
-1.1441,0.448427,0.697925,5
-0.169793,1.29081,-2.45692,3
2.15765,-0.701977,0.184455,0
-0.211046,0.732021,0.859909,5
-1.34983,-2.10308,-0.26445,4
0.814443,-0.85589,1.89383,1
0.246797,0.972828,0.353585,1
-0.680077,0.232841,1.46181,5
-1.16704,-0.992871,-0.138265,4
-0.429607,0.727734,1.39218,5
2.94845,-1.47107,0.0741195,0
-0.882276,-1.26461,-0.0864567,4
-0.119799,0.954448,-2.48406,3
-1.96953,-0.764073,-0.252074,4
0.283864,-0.0199657,-1.67259,3
-0.325998,-1.17587,-0.130627,4
-0.632022,-0.848658,0.61461,4
-1.4477,-1.63157,0.176457,4
1.27296,2.14235,-0.925817,2
-1.96522,-0.83134,-0.174957,4
0.524309,0.0111612,-1.60646,3
2.94771,-1.57154,0.29312,0
-1.96667,-1.03256,0.26323,4
-0.659859,-0.747593,0.808529,4
-0.155876,1.15641,-2.37994,3
2.14803,-0.634844,0.184783,0
0.305055,0.367552,0.764299,1
-1.7398,0.341342,0.838447,5
0.234267,1.141,0.186482,2
-1.6905,-0.095772,1.0303,5
-0.148381,1.12277,-2.41883,3
-1.05354,0.755625,1.66218,5
1.63065,2.52341,-0.607441,2
-0.0825199,0.442543,-0.333009,3
0.620896,0.755773,0.45151,1
0.407936,-0.627121,1.37145,1
-1.75589,0.509513,0.722911,5
-1.44638,0.625502,0.125022,5
1.20657,-1.29547,0.9386,1
0.224969,1.34251,-0.0966259,2
-1.71126,0.173296,0.773213,5
-1.77033,0.62238,0.0944226,5
0.168557,-1.32367,1.6985,1
-1.6808,-1.41005,1.00161,4
1.64031,2.456,-0.607769,2
-0.932791,0.732742,-0.913841,3
-1.05104,0.856232,1.4173,5
0.499665,0.145853,-1.52854,3
-0.508922,-0.641521,-2.70854,3
0.409376,-0.593633,1.28113,1
-1.06534,1.02426,1.27608,5
1.26701,0.208681,1.06337,1
-1.91806,-1.40269,0.326213,4
-0.168028,1.29095,-2.4828,3
1.82504,-0.692173,0.398221,0
-1.71839,0.173305,0.876537,5
-1.92056,-1.5033,0.57109,4
1.92668,2.58352,-0.204317,2
-0.201933,1.45914,-2.34012,3
-1.15252,-1.21348,-0.40425,4
-1.14716,-1.38136,-0.133823,4
-2.12187,1.46564,-0.174651,5
-0.908329,-0.598881,-0.1181,4
-0.129792,1.05521,-2.54817,3
2.92699,-1.30275,0.0360301,0
-0.682633,0.814853,-0.579751,3
-0.202124,0.73187,0.730895,5
-0.33712,2.09186,0.821404,2
2.11052,-0.466366,0.37903,0
-1.73874,0.240731,1.03176,5
-1.98919,-0.595897,-0.315854,4
0.35767,2.19682,1.64477,2
2.97663,-1.43775,-0.403423,0
-0.499462,0.649074,1.08358,5
-1.20598,-0.690151,-0.201576,4
-0.859058,-1.43279,-0.0742446,4
-0.843665,-1.70171,0.26029,4
1.83719,-0.826708,0.501076,0
2.10732,-0.499992,0.495222,0
-0.857997,-1.36567,-0.228808,4
2.13267,-0.701665,0.545993,0
-0.489873,-1.62382,-1.92652,4
-1.6948,-0.0285059,0.953185,5
-0.850465,-1.56732,0.0801776,4
0.349077,2.33135,1.49035,2
1.64068,2.42237,-0.543333,2
-1.5121,0.928677,0.448939,5
-1.45424,0.692772,0.0994721,5
-1.20016,-0.526182,1.00876,5
-1.44352,0.357019,0.640326,5
-0.831175,-1.8696,0.427394,4
-1.75413,0.677382,0.349349,5
-1.1236,1.62954,0.865363,5
1.8354,-0.826566,0.526766,0
-1.13463,-1.54953,0.0332802,4
-0.367161,2.56244,0.28102,2
-0.750096,0.771012,1.36074,5
-0.879308,0.0681774,0.233304,5
-0.137585,-0.123593,-0.516184,3
-1.44032,0.558375,0.176449,5
-0.610083,0.482345,-0.852452,3
2.15625,-0.903475,0.622642,0
2.91877,-1.20185,-0.0539558,0
1.61519,-1.39,1.15186,0
0.272183,0.603145,0.752228,1
-1.43995,0.524743,0.240698,5
-0.0710874,0.375267,-0.359215,3
-0.131895,-0.157089,-0.529193,3
1.6493,-1.03253,1.00667,0
-0.880141,-1.13038,-0.395771,4
-0.86942,-1.46613,0.145083,4
-0.649867,-0.848356,0.872637,4
-1.21909,0.175506,0.173217,5
-1.38181,0.261104,0.312149,5
-0.0886686,-0.954914,0.190899,4
-0.619374,0.348397,-0.440002,3
0.0136043,-1.576,-2.15132,3
-0.935105,-0.430697,-0.0787445,4
-1.7491,0.375124,0.903212,5
-1.70945,0.173153,0.747335,5
2.95771,-1.50457,0.00935518,0
0.343009,2.39848,1.43911,2
-0.512846,-0.607886,-2.72141,3
0.66584,-0.0311573,-1.50573,3
-1.96821,-0.0474934,0.735779,5
-0.647041,-0.782168,-1.39371,4
-0.855866,-1.39917,-0.190249,4
1.90825,-1.12975,0.099525,0
0.522504,0.0113042,-1.58058,3
1.26388,-1.77049,0.503406,0
-0.821521,-1.93701,0.427253,4
-1.07146,1.43855,-0.366041,5
2.09267,-0.298333,0.289373,0
-0.86119,-1.3993,-0.112804,4
-0.846907,-1.56733,0.0286097,4
-1.01931,-1.65196,-1.42584,4
0.324764,-0.970221,-0.265091,4
-0.872284,-1.36538,-0.0223482,4
0.555718,-0.0899087,-1.85213,3
-0.876217,-1.16401,-0.382902,4
1.20588,-1.22849,0.809726,1
-1.19863,-0.742741,-0.71211,4
0.735192,0.53468,-1.52901,3
-0.85689,-1.6343,0.312187,4
-1.04929,0.856371,1.39161,5
0.505108,1.61509,-0.0461132,2
-0.52412,0.783767,1.16168,5
2.92917,-1.33652,0.0745884,0
2.91557,-1.23548,0.0620485,0
-0.0993401,0.677975,-0.577417,3
2.93522,-1.23592,-0.221857,0
-1.4707,0.726844,0.267373,5
-0.0810801,0.47603,-0.423323,3
-2.0379,0.625057,0.351271,5
-1.22482,0.209284,0.186227,5
-0.265481,0.675904,1.16293,5
0.416546,-0.593923,1.17781,1
0.405297,-1.76135,-1.31351,4
-1.96203,-0.965443,0.0569116,4
-0.984964,0.183967,1.85357,5
-1.05571,0.957128,1.27575,5
-0.413813,1.09196,-2.12342,3
-1.46144,-0.511695,0.546152,4
-1.00605,0.486384,1.53204,5
-1.45895,-0.411087,0.301462,4
2.93555,-1.26927,-0.15742,0
2.95877,-1.43745,-0.145208,0
-0.129087,0.988229,-2.41948,3
-0.816197,-1.93688,0.349808,4
-1.75592,0.677524,0.375039,5
-0.666501,0.751737,-0.593299,3
0.422601,-0.661051,1.22923,1
2.95738,-1.47122,-0.0550818,0
0.403687,-0.560137,1.29414,1
-1.44961,0.592157,0.241026,5
-1.05321,0.890005,1.37875,5
-1.17003,-1.0788,-0.429658,4
-1.4657,0.760328,0.125491,5
-1.15054,0.549186,0.582248,5
1.58412,-1.15455,1.11409,0
-0.067366,-1.01066,-0.606147,4
-1.13253,1.62969,0.994565,5
0.552159,-0.0899047,-1.80057,3
0.399018,-0.45924,1.15259,1
-1.20524,-0.0505801,0.463509,5
-0.832941,-1.86974,0.453271,4
0.310744,0.334056,0.751291,1
0.174287,-1.35745,1.68549,1
2.94665,-1.47093,0.0998099,0
0.819807,-0.856037,1.81638,1
-0.313098,0.255211,-0.822108,3
-0.462065,-0.448687,1.77948,1
-2.02823,0.389914,0.698815,5
-1.72948,0.374959,0.619119,5
0.0726581,-1.04436,-0.0431913,4
-1.19968,-0.64213,-0.90542,4
-1.16163,-1.32876,0.479846,4
-1.45965,-0.679567,0.868334,4
-0.33033,0.5742,-0.51076,3
1.27083,2.17584,-0.964376,2
1.62888,2.52328,-0.581563,2
-1.43958,0.323383,0.653007,5
-0.122992,0.920821,-2.36806,3
-1.00105,0.519868,1.39016,5
-1.44532,0.692621,-0.0295416,5
-1.07287,1.05818,1.31497,5
-1.1718,-1.24667,-0.0559082,4
-1.0757,0.990924,1.49541,5
-1.4671,0.726559,0.215805,5
0.497859,0.145996,-1.50267,3
0.403321,-0.526506,1.2297,1
2.90733,-1.13457,-0.0277498,0
1.90041,-1.06276,0.0741624,0
1.21872,-1.26228,0.693581,1
2.91594,-1.26911,0.126485,0
-1.45711,0.458066,0.627786,5
-0.342759,-1.25075,-0.763249,4
0.218548,1.44327,-0.21249,2
-1.40674,0.423532,-0.030667,5
-0.667081,0.926609,-1.72535,3
-0.0785828,0.408907,-0.320328,3
-0.146575,1.12263,-2.44471,3
0.690851,-0.199479,-1.51921,3
-0.275985,-2.38714,-0.866455,4
-0.359995,2.39442,0.525569,2
2.94591,-1.40366,-0.0288753,0
-1.05572,0.789398,1.62362,5
-0.655935,-0.781227,0.821397,4
-0.125855,1.02157,-2.53549,3
-0.900254,2.61555,0.725803,2
-0.562295,0.353098,-0.909733,3
-0.0930231,0.786264,-2.52342,3
-1.04712,0.654867,1.77804,5
2.97093,-1.57199,-0.0425412,0
-1.6973,0.0386173,0.85019,5
0.0261306,0.960208,0.475383,5
1.6521,2.3551,-0.569351,2
-1.14003,-1.38137,-0.237146,4
2.94091,-1.26942,-0.234866,0
0.265382,0.737534,0.572116,1
2.09553,-0.399087,0.456804,0
-1.95167,-0.932106,-0.162416,4
-0.214377,0.238648,1.32891,1
-1.98133,-0.830898,0.0575681,4
-0.111572,0.853547,-2.39408,3
-0.930818,-0.665692,0.346433,4
2.9263,-1.23577,-0.0928433,0
-0.362493,2.46154,0.422573,2
2.11445,-0.500001,0.391899,0
0.0132384,-1.54237,-2.21576,3
-0.344543,0.524292,-0.924305,3
-0.895473,-0.800397,0.11344,4
-0.530925,1.43276,-0.957184,3
1.84825,-1.02808,0.758306,0
-1.47889,0.827464,0.177387,5
1.22516,-1.36304,0.809257,1
-0.934739,-0.464327,-0.0143081,4
-0.683309,0.199496,1.57781,5
-1.73447,0.341476,0.761001,5
-0.89941,-0.766762,0.100759,4
-0.976737,0.083066,1.94355,5
-0.474529,-1.72473,-1.93967,4
-1.45024,-1.56417,0.073462,4
-1.0178,0.419278,1.8415,5
1.6034,-1.2891,1.11362,0
-0.664749,0.751876,-0.618989,3
-0.838341,-1.70158,0.182845,4
-1.44994,0.457776,0.524462,5
0.411548,-0.627407,1.31969,1
-1.15446,0.58282,0.56938,5
-1.76163,0.711021,0.388236,5
-1.04785,0.889858,1.3013,5
-0.560127,0.151595,-0.523302,3
-1.91343,-1.50331,0.467767,4
-0.499096,0.615444,1.14802,5
0.391522,-0.4256,1.19147,1
-0.753277,-0.867871,0.714954,4
-0.65864,0.684467,-0.56775,3
2.92269,-1.23548,-0.0410873,0
1.27191,2.44876,0.782635,2
-0.889442,-1.09659,-0.331006,4
-0.373962,2.69683,0.100907,2
0.543224,-0.0897526,-1.67136,3
2.96736,-1.57198,0.00921417,0
0.283602,0.53587,0.72621,1
-1.15751,-1.07924,-0.610241,4
2.97199,-1.50487,-0.197104,0
-1.45034,-0.54562,0.455696,4
-0.994628,0.41911,1.50602,5
2.11524,0.436829,1.44683,1
2.92163,-1.3026,0.113476,0
-0.360573,0.78894,-2.26676,3
0.240362,1.07359,0.237909,2
-0.631498,0.482652,-0.542669,3
1.85828,-1.12913,0.822414,0
-1.85667,-1.30286,-0.770568,4
0.820132,-0.889387,1.88082,1
1.63171,2.59053,-0.762004,2
-0.328129,-1.14238,-0.169186,4
-1.08074,1.12545,1.28942,5
-0.119865,-0.0423677,-0.881871,3
0.43296,-0.795444,1.35778,1
-0.115862,0.920812,-2.47138,3
0.59052,0.199477,1.56201,1
0.499628,0.313863,-1.87642,3
1.86365,-1.12927,0.744968,0
0.242494,1.04009,0.276468,2
-1.13609,-1.415,-0.224465,4
-0.61545,0.314762,-0.427133,3
-1.97596,-0.831045,-0.0198778,4
-1.922,-1.36906,0.313532,4
1.65248,2.32146,-0.505102,2
-1.05285,0.688645,1.79105,5
-0.637072,0.79177,-1.88071,3
2.14622,-0.634701,0.210661,0
-0.616145,0.214013,-0.208134,4
-0.436296,-0.281982,-0.445097,4
-0.756897,0.905401,1.18062,5
2.11736,0.403338,1.48557,1
-1.44675,0.659133,0.0605852,5
-2.00708,-0.259854,-0.753384,4
-1.05711,0.75563,1.71394,5
-0.347485,-1.06889,-1.01228,4
1.34288,0.561158,0.754358,1
-0.923019,-0.794019,-0.471762,4
2.94841,-1.30306,-0.273753,0
-0.911379,0.564704,-0.875751,3
-1.17453,-0.959232,-0.0993785,4
0.724829,0.501343,-1.30968,3
0.400001,-0.425139,-1.42257,3
1.22835,-1.32941,0.693253,1
0.28905,2.76876,1.45339,2
1.85042,-1.06186,0.796864,0
-0.10121,0.886883,-2.6134,3
-1.85274,-1.33649,-0.757887,4
-1.99205,-0.662874,-0.135413,4
-0.886135,-1.00219,0.396547,4
-1.93309,-1.33513,0.403987,4
-0.900796,-0.800531,0.190885,4
-0.331058,-1.27041,-0.83249,4
-1.16681,-1.21318,-0.19779,4
2.95021,-1.47093,0.0482421,0
0.433692,-0.862705,1.48665,1
-1.43279,0.356725,0.485434,5
-1.17074,-1.17955,-0.210471,4
-0.668886,0.926752,-1.69947,3
2.94058,-1.57153,0.396443,0
-0.927613,-0.632066,0.230241,4
0.51285,0.0787163,-1.58044,3
-0.0768303,0.409046,-0.346018,3
-0.62114,0.348259,-0.414124,3
0.590632,-1.19152,-2.13828,3
-1.19505,-0.742746,-0.763865,4
-0.929049,-0.497824,-0.027317,4
2.94272,-1.43729,0.087129,0
-0.88688,-0.934928,0.267862,4
-2.03004,0.390057,0.724693,5
-0.057533,0.44223,-0.694547,3
-0.635306,0.791908,-1.90659,3
-1.14308,-1.22831,0.00263182,4
-1.0196,0.419421,1.86737,5
-0.283778,0.292688,-1.23542,3
-1.19682,-0.742884,-0.737988,4
-1.49392,0.895024,0.255161,5
-1.23649,-0.372903,-0.930172,4
-0.338912,2.092,0.847095,2
-1.21514,-0.458904,1.08635,5
-1.46174,0.558682,0.486232,5
-2.03327,0.524442,0.492825,5
-1.73304,0.207233,1.01856,5
-1.28021,1.32233,-1.22957,3
0.440455,-0.829084,1.31889,1
-1.98382,-0.596044,-0.3933,4
-0.851526,-1.63444,0.234741,4
0.852738,0.333041,0.526045,1
2.92023,-1.33637,0.20379,0
-1.14448,-1.42981,0.440818,4
-1.40101,0.0542931,0.651882,5
-0.865493,-1.33203,-0.189921,4
-0.31239,0.35596,-1.04129,3
-1.0239,0.486687,1.79026,5
-0.838683,0.27468,-0.416399,4
-1.06747,0.890023,1.58539,5
1.61126,-1.35637,1.13917,0
0.823731,-0.889672,1.82925,1
-0.884748,-0.968421,0.306421,4
-0.364298,2.46169,0.448451,2
1.24156,2.41115,-1.02802,2
-1.96384,-0.79757,-0.265083,4
0.241054,1.00661,0.366782,2
-1.01817,0.45291,1.77725,5
-0.617254,-0.121034,-0.0698721,4
0.463704,0.570992,-1.28503,3
2.15945,-0.702119,0.158764,0
-1.15182,-1.11273,-0.62325,4
-0.881519,-1.10281,0.538289,4
0.0969771,-1.14571,-0.185543,4
0.669398,-0.0311613,-1.5573,3
-1.05931,-1.41636,-1.33458,4
2.94308,-1.47092,0.151565,0
-0.165869,1.25718,-2.44405,3
-1.02504,-1.61818,-1.41283,4
0.829799,-0.9568,1.88049,1
-1.34591,-2.13672,-0.251582,4
-0.905795,-0.834015,0.332767,4
-1.43319,0.558366,0.0731258,5
0.430097,-0.69469,1.19035,1
-1.00032,0.452607,1.51903,5
-1.17287,-1.14606,-0.24903,4
-0.119528,-0.472797,-0.965435,3
-0.744041,0.703885,1.41216,5
2.12304,-0.634532,0.546321,0
-1.20468,-0.675614,-0.763537,4
-1.18396,-0.944401,-0.506448,4
0.421906,-0.7618,1.44823,1
-0.0983468,0.78613,-2.44597,3
-0.358938,2.29381,0.718878,2
-0.836878,-1.8361,0.44059,4
-0.916153,-0.699621,0.204223,4
0.0228924,-1.60979,-2.2159,3
-0.344602,2.1255,0.860103,2
-1.44781,0.424284,0.563021,5
-0.143712,1.02188,-2.27727,3
-0.352842,2.2264,0.770305,2
-1.98919,-0.763627,0.0320186,4
-1.71052,0.106035,0.902086,5
-0.086444,0.476177,-0.345877,3
-0.646674,-0.814729,0.756633,4
-0.747599,0.703889,1.46373,5
-1.05965,0.990764,1.26307,5
-1.06109,1.47188,-0.585369,5
0.664075,-0.0312952,-1.47985,3
-0.339278,2.12563,0.782658,2
-1.19146,-0.910761,-0.467561,4
-1.45211,0.65928,0.138031,5
-0.551637,1.18694,0.724479,5
-0.627235,0.415667,-0.465551,3
-1.95561,-0.898471,-0.175097,4
-0.385015,2.73047,0.191362,2
-1.74373,0.374977,0.825766,5
1.25941,2.41084,-1.28623,2
1.64494,2.35538,-0.466215,2
-1.09179,1.1591,1.37987,5
-1.93128,-1.16754,0.0302361,4
2.14766,-0.768944,0.468219,0
-0.57398,0.509447,-0.4607,3
-0.231905,0.373331,1.30369,1
0.553346,0.213662,2.56564,1
-0.516258,0.716497,1.18723,5
1.62496,2.0355,1.10939,2
2.01649,0.219182,1.80788,1
-1.05429,0.822887,1.5335,5
-1.94631,-1.09998,0.108011,4
-0.861556,-1.36567,-0.17724,4
-1.43496,0.558228,0.0990032,5
-1.06714,1.0244,1.30196,5
2.87839,-0.764886,-0.374825,0
0.449048,-0.963615,1.47331,1
-2.0704,0.994749,0.0557632,5
0.359802,2.16333,1.68333,2
-1.16144,-1.21333,-0.275236,4
-0.759032,0.771164,1.48994,5
-1.05145,-1.65136,-0.961161,4
0.418664,-0.627415,1.21655,1
-1.93415,-1.40225,0.55855,4
-1.39661,-2.40429,1.03818,4
-1.12856,-1.44892,-0.263353,4
-0.42094,-0.382892,-0.458435,4
-1.05931,-1.58409,-0.986711,4
1.2744,2.17584,-1.01613,2
-0.731548,0.703728,1.23139,5
2.12481,-0.634394,0.520444,0
1.85398,-1.06186,0.745297,0
0.739129,0.501044,-1.51633,3
0.742724,0.333029,-1.22003,3
1.89862,-1.06262,0.0998529,0
-0.905491,-0.928703,-0.446542,4
1.85685,-0.994884,0.564855,0
-0.121605,0.954591,-2.45818,3
-1.20945,-0.4924,1.07334,5
1.84362,-0.927467,0.616752,0
-0.494505,-1.69094,-1.7202,4
-0.489141,-1.69108,-1.79765,4
-0.530175,0.850894,1.11025,5
2.92986,-1.4035,0.203462,0
2.97985,-1.57214,-0.171555,0
-1.46141,0.693062,0.202796,5
-1.7416,0.341485,0.864325,5
-1.92948,-1.50315,0.700104,4
-1.45888,0.457928,0.653664,5
0.693727,-0.300234,-1.35196,3
-1.17503,-1.11228,-0.287776,4
-1.73161,0.408452,0.58056,5
2.1384,-0.735442,0.532984,0
0.321685,-0.948405,0.338177,1
0.661903,0.0024783,-1.51841,3
-1.76199,0.744652,0.323799,5
-0.130821,-0.089971,-0.683944,3
-1.48033,0.793976,0.267701,5
0.273244,0.670264,0.597665,1
2.94202,-1.53804,0.306129,0
-0.575733,0.509308,-0.43501,3
-1.9656,-0.797708,-0.239206,4
-1.08212,1.09168,1.37954,5
0.153794,-0.112454,-1.08729,3
-0.0829387,-0.988692,0.17789,4
-0.820081,-1.90352,0.336939,4
-1.15502,-1.14636,-0.507245,4
-1.03606,0.621222,1.6874,5
1.92918,2.68413,-0.449194,2
-0.623311,0.382033,-0.452683,3
1.26977,2.10872,-0.809812,2
0.424733,-0.694543,1.26779,1
-0.627028,-0.982904,0.8206,4
-2.0304,0.591418,0.312384,5
-1.16307,-1.36225,0.570161,4
1.88183,-1.16293,0.55119,0
2.93379,-1.43714,0.216143,0
-0.104443,0.853538,-2.4974,3
-1.05928,0.957133,1.32751,5
2.09872,-0.365461,0.3408,0
2.93949,-1.30291,-0.144739,0
-2.02111,0.389905,0.595492,5
-1.17361,-1.07879,-0.377903,4
-0.354276,-1.10223,-0.844702,4
1.63814,2.48977,-0.646328,2
0.430463,-0.728321,1.25478,1
-0.394153,0.923784,-2.05964,3
1.64637,2.38887,-0.556342,2
-1.99884,-0.528485,-0.315713,4
-0.971373,0.082919,1.86611,5
0.0318276,-1.60994,-2.3451,3
1.63782,2.52312,-0.710764,2
-1.98312,-0.663026,-0.264614,4
-0.893667,-0.80054,0.0875618,4
-1.15788,-1.21333,-0.326804,4
2.922,-1.1685,-0.169961,0
1.26654,2.24311,-1.04168,2
-1.70553,0.139518,0.760204,5
-0.100505,0.819902,-2.48472,3
-1.04532,0.654724,1.75217,5
0.804683,-1.43977,2.33443,1
2.10516,-0.466219,0.456476,0
-0.647587,0.650823,-0.658204,3
-0.55343,1.18708,0.750169,5
-1.00461,0.352142,1.7896,5
-0.133716,1.08885,-2.56104,3
-1.95704,-0.93196,-0.0849706,4
-0.405217,-0.517432,-0.407336,4
2.96913,-1.40411,-0.364536,0
-1.46964,0.793963,0.11281,5
-0.777983,1.04009,1.20697,5
-1.15538,-1.11273,-0.571682,4
0.216782,1.44313,-0.186612,2
2.09517,-0.365457,0.392368,0
0.450122,-0.896497,1.31856,1
-1.72338,0.139821,1.01842,5
-1.96703,-0.831197,-0.149079,4
2.96164,-1.37047,-0.325649,0
-0.0946842,0.577079,-0.435676,3
1.25688,2.47825,-1.38922,2
2.96663,-1.50472,-0.119659,0
-1.06001,-1.51711,-1.11558,4
0.412239,-0.694387,1.44856,1
-1.93415,-1.23452,0.210677,4
-0.335299,-1.14209,-0.0658626,4
-0.36643,2.49518,0.409892,2
-1.91483,-1.53708,0.558081,4
-0.357132,2.29367,0.693,2
-1.07463,1.05804,1.34066,5
1.63851,2.45614,-0.581891,2
-1.20765,-0.492542,1.04765,5
0.503223,0.145849,-1.58011,3
-0.20587,1.49278,-2.3528,3
-1.91913,-1.46981,0.480963,4
-0.842278,-1.66794,0.170164,4
-1.13323,-1.51576,-0.0570336,4
-0.142272,1.05537,-2.36759,3
2.91303,-1.00034,-0.388632,0
-1.98717,0.958827,-0.588191,5
-0.329935,-1.14223,-0.143308,4
-1.04749,0.688498,1.71361,5
0.561448,-0.123686,-1.86514,3
-0.644032,0.483089,-0.361899,3
0.723077,0.501204,-1.28399,3
-2.04682,0.625208,0.480284,5
2.09692,-0.365318,0.366678,0
-1.075,0.923943,1.62409,5
-0.859062,-1.60052,0.273628,4
-1.97383,-0.864537,0.0186812,4
-0.754034,0.804647,1.34806,5
-0.150147,1.12264,-2.39295,3
0.408685,-0.526653,1.15226,1
-1.73017,0.441939,0.490246,5
